n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_NS-PS-Baird-1980wgt	0,082276979	0,938730391	0,229	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,622091686	0,235889451	195,18	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,230876661	0,61101943	26,659	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,572109955	0,501635677	148,207	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,515487006	0,506491422	166,572	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,753635379	0,918871549	195,741	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,042961313	0,408733731	0,148	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,248992223	0,919782486	45,214	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,410617944	0,904355756	64,895	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,407416149	0,91156941	87,177	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,721162019	0,163173506	405,27	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,115348899	0,766561126	1,487	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,447248614	0,149790922	133,978	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,526316905	0,721560652	101,188	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,523295131	0,61761685	167,198	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,451100842	0,550653437	47,726	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,604586285	0,366983843	177,93	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,769101006	0,493021921	280,597	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,68129706	0,715851785	330,432	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,546863936	0,611992563	153,024	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,98379146	0,319431874	175,889	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,721997952	0,287986221	283,862	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,755950314	0,883954992	138,272	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,409635062	0,592652121	69,798	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,147762468	0,732491024	7,418	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,62441208	0,464864173	368,637	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,865986526	0,948148872	231,386	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,271932038	0,663067088	29,643	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,98540857	0,216464565	106,293	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,910206441	0,207796325	357,97	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,948807642	0,07828109	420,852	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,3218033	0,007651645	70,697	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,76399953	0,980933517	198,345	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,524804007	0,336245663	131,707	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,406546224	0,27760786	34,242	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,441485222	0,475867479	83,395	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,48701358	0,134803669	107,889	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,158514353	0,229897898	6,946	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,464107819	0,123598422	177,835	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,24204653	0,960230179	18,182	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,60218701	0,026800316	276,155	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,445802435	0,598831936	77,494	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,100178942	0,095102065	3,741	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,496167304	0,396561187	294,387	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,804237947	0,018215029	456,016	28	0,064	5,381	7,071
B_NS-PS-Baird-1980wgt	0,407876133	0,338596678	30,907	28	0,064	5,381	7,071
B_NS-PS-Beehler-1983wgt	0,840206268	0,9314023	48,183	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,254356593	0,135588758	113,417	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,580619253	0,224735201	225,789	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,584676306	0,403442843	150,392	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,939879773	0,864357736	313,67	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,408863139	0,870279839	42,741	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,788186203	0,192965402	196,451	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,259980217	0,403647177	33,966	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,660314872	0,472346303	150,319	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,007834745	0,478923735	0,171	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,697390686	0,620027546	305,35	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,163972535	0,161327002	1,872	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,049378949	0,204213016	0,531	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,205989779	0,955192555	22,371	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,625621404	0,379727741	115,52	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,449885697	0,011316376	171,173	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,578769987	0,48253965	148,694	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,49156738	0,408994865	57,357	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,335644776	0,138776068	61,899	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,07568115	0,761099057	0,948	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,082372277	0,282522337	2,36	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,24185372	0,742252812	47,005	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,496598541	0,258724881	146,476	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,328123581	0,547873128	85,841	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,298475826	0,002870226	197,908	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,955942115	0,721934264	345,245	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,098655436	0,438048409	4,232	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,01457476	0,302780339	0,191	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,357903901	0,95574023	82,792	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,196999341	0,284983935	51,272	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,132241346	0,318391839	3,941	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,050826314	0,904698499	0,824	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,416574324	0,329666325	65,017	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,382969062	0,17595192	134,429	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,923682281	0,313127798	149,931	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,265725082	0,138241963	79,824	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,363535743	0,60929658	7,438	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,112620338	0,515983496	5,361	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,203019997	0,730400373	3,5	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,407435768	0,307914049	95,079	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,570918386	0,773574181	193,815	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,575696108	0,831780736	155,342	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,5238741	0,2420379	185,608	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,841702761	0,495788641	240,388	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,67891925	0,587464165	185,156	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,699038231	0,60064391	260,725	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,155848336	0,965254014	2,731	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,864476942	0,788147549	282,537	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,850206307	0,535521581	181,105	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,938635505	0,060136082	389,345	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,34293963	0,057534016	33,765	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,76115494	0,175672051	145,154	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,736443098	0,292639354	161,509	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,142006549	0,06303425	3,617	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,519329792	0,39278369	89,72	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,150238542	0,254777864	9,996	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,837941959	0,794742205	230,407	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,687179824	0,264707758	153,704	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,396746909	0,609503456	111,612	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,233040364	0,274149955	44,1	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,802656688	0,424752475	235,318	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,835208134	0,871448525	239,364	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,636820268	0,865792722	223,599	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,657333871	0,854542721	209,722	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,355592896	0,086651335	160,613	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,499213486	0,207938741	104,065	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,12383146	0,64492474	2,468	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,531868201	0,649627653	105,202	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,88473945	0,923568787	195,36	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,081918469	0,897808228	0,556	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,564307414	0,430693976	251,899	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,940655146	0,733191838	168,099	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,226467999	0,692877496	32,474	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,948157187	0,177706706	234,219	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,410960843	0,90064348	115,849	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,425471377	0,089868731	79,827	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,559757768	0,892170122	129,261	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,357070219	0,853617634	81,646	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,338024566	0,176310184	133,55	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,440350399	0,557530793	102,137	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,934415043	0,834203317	252,658	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,970713178	0,112210267	174,252	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,258518052	0,788512016	44,645	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,400658002	0,099022387	53,062	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,650617383	0,946323614	166,168	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,473757466	0,537305316	154,908	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,895305174	0,540590526	257,817	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,84000093	0,714616747	343,343	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,461071278	0,328219505	128,237	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,32945	0,115811033	78,859	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,480482248	0,125907779	76,529	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,166653701	0,206370503	6,426	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,583537175	0,715345355	128,485	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,842325157	0,056792088	397,094	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,384995626	0,01374333	102,9	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,103244401	0,118334352	1,093	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,75697779	0,402800026	175,696	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,526236665	0,1601633	165,448	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,491286315	0,743866736	131,81	40	0,074	9,014	10,909
B_NS-PS-Beehler-1983wgt	0,902012741	0,52488259	254,272	40	0,074	9,014	10,909
B_NS-PS-Carlo-2003-FrontonWgt	0,821143197	0,442457381	275,982	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,482542807	0,366687397	120,999	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,997472379	0,518827518	292,07	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,996315322	0,682594975	155,598	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,948881421	0,159124221	267,234	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,48222821	0,354108642	96,766	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,837029126	0,706192044	229,329	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,108094391	0,264608274	1,364	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,777146007	0,301974616	181,002	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,3821158	0,070402529	116,145	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,936105607	0,691609056	221,762	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,629333843	0,621632782	157,633	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,431978208	0,40587408	171,798	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,95100573	0,4257747	170,594	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,455538887	0,301343498	218,743	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,560568356	0,48592027	124,091	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,550577393	0,120019952	183,789	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,26899598	0,059903675	30,011	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,075288721	0,301600828	4,433	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,850427321	0,877493745	200,819	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,512329926	0,686454839	119,071	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,824756191	0,326441818	192,023	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,788155135	0,827225702	236,728	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,269494058	0,702039341	33,584	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,417605098	0,913409773	53,964	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,506644634	0,185297162	178,419	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,54405005	0,437621163	164,806	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,113223184	0,718389473	2,458	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,030145012	0,806959631	2,278	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,989259672	0,276902983	363,873	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,016844535	0,841940708	0,759	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,243967376	0,10533423	123,068	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,67706462	0,490468652	208,074	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,916699453	0,018044222	429,24	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,112278074	0,786209984	13,187	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,992546748	0,783384387	193,209	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,683352947	0,866450895	183,909	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,793132633	0,035176627	250,208	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,723506879	0,025741808	277,664	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,910446461	0,422836747	220,9	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,990193559	0,350041421	194,667	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,855649976	0,910534561	244,905	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,55566721	0,447551639	110,888	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,008394886	0,681331116	0,958	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,747952088	0,511662401	171,516	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,456261283	0,780073819	116,731	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,257116326	0,384383519	40,798	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,700937997	0,510829185	161,871	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,621186785	0,065822844	217,71	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,526051597	0,912562016	126,454	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,194007016	0,691010849	12,689	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,643076119	0,836744659	180,279	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,916664723	0,788227231	227,935	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,129831072	0,843913204	3,057	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,083581637	0,768401979	3,869	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,985939831	0,139815549	340,819	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,858758286	0,47431587	85,955	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,502966037	0,1542259	71,113	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,008027267	0,776112213	1,414	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,820640664	0,30657033	231,162	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,02351545	0,173661841	0,706	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,702784129	0,965336176	192,128	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,763408642	0,912551782	218,59	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,519978147	0,572922087	96,209	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,355394996	0,196022942	63,515	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,118288438	0,51992588	18,518	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,1192432	0,077934179	20,042	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,411209312	0,970220283	69,81	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,711221326	0,339209977	325,346	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,844231721	0,376847306	287,374	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,291472466	0,68184126	48,467	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,155738224	0,6566915	14,794	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,378621688	0,00014257	70,798	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,187178511	0,54352567	34,741	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,764903701	0,363698706	302,967	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,835855826	0,594097479	154,182	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,208299922	0,944109399	57,58	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,379369823	0,332931875	95,539	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,539289025	0,73909	179,543	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,460612747	0,483758829	133,091	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,502272563	0,250798288	263,334	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,363141443	0,980832155	88,675	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,739241392	0,091092869	280,505	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,276002433	0,187191487	45,958	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,058392459	0,4762816	2,542	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,293915013	0,348783058	56,038	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,398179898	0,475695094	117,435	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,287772355	0,150441234	32,91	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,312034813	0,285752841	92,828	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,722426398	0,19910018	318,295	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,645380914	0,168027729	198,114	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,327407993	0,513032064	47,968	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,707507533	0,807502628	297,086	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,154789524	0,92990774	26,955	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,265550959	0,17845987	87,975	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,615187557	0,584481326	187,989	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,763988761	0,531132123	234,63	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,8261549	0,844612015	189,268	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,737737478	0,431277526	267,606	36	0,039	4,624	7,141
B_NS-PS-Carlo-2003-FrontonWgt	0,506263444	0,89440072	108,373	36	0,039	4,624	7,141
B_NS-PS-Jordano-1985	0,441285901	0,983856333	119,235	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,704306451	0,794292253	244,015	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,021120902	0,302140785	0,313	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,068321205	0,808758617	0,613	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,496006391	0,035358904	195,039	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,514763073	0,863215121	148,935	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,774768868	0,620718175	119,092	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,658654846	0,838317358	211,505	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,910497735	0,871103727	150,12	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,688311801	0,047100742	375,694	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,578494955	0,98302342	103,112	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,326831488	0,378423817	86,102	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,443904404	0,734612616	109,217	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,444485726	0,475320796	130,538	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,645142457	0,596466525	250,085	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,968563213	0,249440573	257,75	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,696588288	0,223848482	64,871	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,386385365	0,940083942	34,516	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,419109179	0,863967033	100,413	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,467032	0,830665999	99,092	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,80560919	0,573419333	77,608	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,620633219	0,40812675	180,227	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,440770308	0,695783289	167,852	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,84173101	0,197803348	194,343	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,230829967	0,036486048	167,236	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,583191413	0,845628497	125,223	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,3103539	0,374301116	72,909	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,861827687	0,871712512	300,329	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,762404035	0,866910193	137,415	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,298156704	0,880120437	10,769	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,452510244	0,704867049	119,151	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,984129073	0,046604263	271,751	33	0,111	9,092	11
B_NS-PS-Jordano-1985	0,54891406	0,422997535	79,871	33	0,111	9,092	11
