n	antprob	prob_change	variance	rich	connect	autoval	max_autoval
B_NS-PS-Kantak-1979	0,2	0,6	30,479	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,6	34,897	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,6	59,686	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,6	49,582	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,6	223,395	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,6	8,615	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,6	241,331	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,6	266,478	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,6	269,993	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,7	0,077	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,7	1,16	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,7	31,874	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,7	77,584	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,7	41,115	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,7	116,811	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,7	81,378	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,7	178,751	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,7	156,22	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,7	3,158	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,7	307,251	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,8	0,08	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,8	1,339	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,8	10,543	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,8	8,316	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,8	25,415	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,8	13,467	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,8	67,555	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,8	158,956	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,8	260,779	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,8	324,769	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,8	378,284	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,9	0,086	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,9	0,667	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,9	4,376	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,9	17,295	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,9	109,151	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,9	59,19	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,9	228,505	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,9	165,079	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,9	252,283	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,9	270,324	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,9	332,839	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	1	0,083	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	1	0,863	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	1	41,555	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	1	23,051	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	1	61,66	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	1	127,879	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	1	60,649	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	1	198,555	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	1	260,693	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	1	368,322	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	1	4,264	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0	0,106	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0	3,638	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0	27,71	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0	50,328	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0	51,214	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0	233,594	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0	373,533	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0	106,147	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0	375,036	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0	472,732	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0	413,072	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,1	0,089	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,1	1,976	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,1	49,518	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,1	170,798	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,1	120,056	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,1	40,744	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,1	154,303	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,1	284,03	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,1	189,499	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,1	260,92	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,1	254,07	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,2	0,086	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,2	0,861	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,2	18,829	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,2	47,429	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,2	28,258	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,2	122,992	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,2	49,395	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,2	150,685	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,2	307,868	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,2	10,863	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,2	253,684	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,3	0,097	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,3	0,593	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,3	2,739	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,3	36,534	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,3	83,684	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,3	38,33	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,3	247,417	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,3	252,746	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,3	25,992	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,3	189,579	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,3	324,858	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,4	0,089	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,4	0,736	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,4	4,363	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,4	41,403	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,4	5,892	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,4	137,924	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,4	219,77	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,4	6,845	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,4	313,5	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,4	331,306	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,4	232,62	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,5	0,076	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,5	1,206	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,5	24,824	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,5	79,172	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,5	112,684	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,5	97,884	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,5	12,457	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,5	190,621	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,5	64,238	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,5	339,481	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,5	151,427	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,6	0,109	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,6	1,747	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,6	11,224	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,6	37,268	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,6	70,796	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,6	68,44	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,6	171,349	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,6	125,573	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,6	206,564	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,6	174,829	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,6	307,718	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,7	0,134	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,7	1,115	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,7	20,815	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,7	60,782	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,7	81,005	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,7	146,66	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,7	190,362	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,7	116,394	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,7	253,08	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,7	15,015	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,7	4,399	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,8	0,091	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,8	0,741	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,8	34,725	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,8	21,154	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,8	44,47	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,8	96,794	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,8	30,042	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,8	168,556	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,8	353,961	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,8	184,321	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,8	242,46	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	0,9	0,1	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	0,9	1,445	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	0,9	1,1	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	0,9	64,216	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	0,9	73,444	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	0,9	169,089	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	0,9	201,121	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	0,9	193,735	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	0,9	193,506	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	0,9	359,534	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	0,9	216,786	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0	1	0,124	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,1	1	1,304	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,2	1	11,338	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,3	1	48,379	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,4	1	114,038	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,5	1	79,634	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,6	1	91,17	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,7	1	293,578	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,8	1	171,078	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	0,9	1	252,795	32	0,084	8,118	9,274
B_NS-PS-Kantak-1979	1	1	267,389	32	0,084	8,118	9,274
B_NS-PS-Poulin-et-al-1999Micwgt	0	0	0,346	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0	16,621	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0	88,064	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0	17,972	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0	27,042	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0	246,67	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0	284,013	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0	360,856	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0	496,025	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0	491,399	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0	590,79	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,1	0,271	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,1	14,771	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,1	6,535	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,1	175,67	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,1	90,79	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,1	323,261	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,1	157,708	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,1	273,7	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,1	81,484	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,1	181,696	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,1	382,661	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,2	0,099	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,2	12,136	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,2	26,024	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,2	61,786	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,2	10,828	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,2	97,995	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,2	144,969	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,2	166,46	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,2	297,059	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,2	341,692	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,2	243,705	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,3	0,104	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,3	12,379	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,3	15,533	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,3	7,168	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,3	65,182	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,3	240,741	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,3	17,963	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,3	328,562	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,3	290,452	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,3	228,771	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,3	178,55	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,4	0,147	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,4	0,801	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,4	18,156	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,4	18,292	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,4	157,896	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,4	121,477	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,4	46,25	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,4	281,889	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,4	275,278	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,4	7,457	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,4	278,976	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,5	0,07	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,5	5,016	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,5	13,735	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,5	70,089	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,5	270,175	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,5	142,552	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,5	226,773	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,5	274,644	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,5	255,928	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,5	341,867	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,5	273,841	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,6	0,147	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,6	2,561	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,6	20,617	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,6	71,009	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,6	70,438	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,6	14,036	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,6	117,572	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,6	194,847	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,6	223,149	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,6	279,225	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,6	323,694	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,7	0,171	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,7	1,208	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,7	10,19	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,7	28,239	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,7	117,072	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,7	71,144	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,7	237,41	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,7	287,294	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,7	185,403	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,7	37,911	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,7	266,183	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,8	0,171	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,8	9,056	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,8	9,255	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,8	80,186	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,8	88,962	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,8	6,687	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,8	246,092	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,8	9,337	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,8	257,722	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,8	286,451	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,8	382,821	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,9	0,063	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,9	1,518	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,9	84,049	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0,9	55,444	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0,9	37,008	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0,9	51,322	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0,9	4,757	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0,9	240,581	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0,9	18,448	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0,9	295,659	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0,9	104,739	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	1	0,454	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	1	3,137	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	1	13,764	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	1	68,679	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	1	11,431	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	1	111,221	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	1	180,68	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	1	213,785	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	1	150,653	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	1	285,618	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	1	344,679	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0	0,123	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0	2,782	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0	21,73	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,3	0	84,675	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,4	0	54,073	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,5	0	193,77	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,6	0	3,533	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,7	0	255,676	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,8	0	411,529	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,9	0	2,114	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	1	0	523,628	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0	0,1	0,331	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,1	0,1	0,846	23	0,062	4,556	5,745
B_NS-PS-Poulin-et-al-1999Micwgt	0,2	0,1	5,125	23	0,062	4,556	5,745
