File	N.modules	Modularity	P.Null1	P.Null2
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_15.txt	3	0.417092	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_16.txt	4	0.430000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_17.txt	3	0.378698	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_18.txt	4	0.400549	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_19.txt	3	0.367769	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_2.txt	4	0.389053	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_20.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_21.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_22.txt	4	0.442149	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_23.txt	3	0.364839	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_24.txt	4	0.307200	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_25.txt	4	0.457064	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_26.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_27.txt	4	0.410000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_28.txt	4	0.419753	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_29.txt	4	0.395833	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_3.txt	3	0.469388	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_30.txt	4	0.361111	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_4.txt	4	0.465000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_5.txt	3	0.374400	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_6.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_7.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_8.txt	4	0.530864	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_final_control_9.txt	3	0.464000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_1.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_10.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_11.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_12.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_13.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_14.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_15.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_16.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_17.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_18.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_19.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_2.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_20.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_21.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_22.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_23.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_24.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_25.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_26.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_27.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_28.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_29.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_3.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_30.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_4.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_5.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_6.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_7.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_8.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Micwgt_init_9.txt	4	0.352617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_1.txt	6	0.562500	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_10.txt	3	0.570153	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_11.txt	4	0.517147	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_12.txt	6	0.530000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_13.txt	5	0.343853	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_14.txt	5	0.469238	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_15.txt	3	0.391111	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_16.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_17.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_18.txt	4	0.571111	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_19.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_2.txt	5	0.315306	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_20.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_21.txt	4	0.540800	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_22.txt	3	0.482759	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_23.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_24.txt	4	0.329365	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_25.txt	4	0.657596	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_26.txt	6	0.690000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_27.txt	5	0.559172	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_28.txt	5	0.441406	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_29.txt	6	0.334375	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_3.txt	4	0.328798	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_30.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_4.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_5.txt	5	0.266139	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_6.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_7.txt	5	0.396605	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_8.txt	5	0.482143	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_coevo_9.txt	4	0.291535	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_1.txt	4	0.428571	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_10.txt	4	0.464286	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_11.txt	5	0.366255	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_12.txt	3	0.585000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_13.txt	4	0.298488	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_14.txt	4	0.280992	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_15.txt	4	0.400000	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_16.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_17.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_18.txt	4	0.413333	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_19.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_2.txt	4	0.312601	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_20.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_21.txt	5	0.470400	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_22.txt	4	0.407848	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_23.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_24.txt	4	0.293651	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_25.txt	4	0.471655	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_26.txt	5	0.492500	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_27.txt	4	0.369822	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_28.txt	5	0.300781	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_29.txt	5	0.343750	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_3.txt	4	0.281179	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_30.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_4.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_5.txt	4	0.288630	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_6.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_7.txt	5	0.325617	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_8.txt	4	0.339286	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_final_control_9.txt	4	0.292440	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_1.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_10.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_11.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_12.txt	3	0.250623	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_13.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_14.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_15.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_16.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_17.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_18.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_19.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_2.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_20.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_21.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_22.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_23.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_24.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_25.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_26.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_27.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_28.txt	3	0.250623	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_29.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_3.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_30.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_4.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_5.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_6.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_7.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_8.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Poulin-et-al-1999Pscwgt_init_9.txt	4	0.254895	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_1.txt	5	0.716446	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_10.txt	4	0.595336	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_11.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_12.txt	4	0.526786	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_13.txt	4	0.453878	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_14.txt	5	0.624260	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_15.txt	5	0.589849	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_16.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_17.txt	6	0.654400	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_18.txt	5	0.735537	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_19.txt	6	0.347500	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_2.txt	7	0.719723	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_20.txt	6	0.698413	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_21.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_22.txt	4	0.355888	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_23.txt	3	0.513672	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_24.txt	5	0.367914	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_25.txt	5	0.553571	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_26.txt	4	0.418283	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_27.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_28.txt	4	0.588585	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_29.txt	6	0.699433	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_3.txt	4	0.390625	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_30.txt	3	0.499541	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_4.txt	5	0.387812	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_5.txt	5	0.493164	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_6.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_7.txt	7	0.392747	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_8.txt	5	0.640496	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_coevo_9.txt	7	0.653061	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_1.txt	5	0.540643	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_10.txt	4	0.434842	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_11.txt	4	0.336011	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_12.txt	3	0.470663	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_13.txt	5	0.465306	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_14.txt	4	0.470414	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_15.txt	4	0.528121	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_16.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_17.txt	6	0.494400	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_18.txt	4	0.481405	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_19.txt	5	0.338125	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_2.txt	5	0.577855	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_20.txt	5	0.492063	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_21.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_22.txt	4	0.353306	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_23.txt	5	0.491211	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_24.txt	4	0.374717	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_25.txt	5	0.531888	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_26.txt	4	0.384349	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_27.txt	3	0.336011	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_28.txt	4	0.504162	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_29.txt	5	0.576560	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_3.txt	5	0.370000	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_30.txt	5	0.417815	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_4.txt	5	0.389889	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_5.txt	4	0.496094	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_6.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_7.txt	5	0.417438	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_8.txt	6	0.518595	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_final_control_9.txt	5	0.489796	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_1.txt	4	0.337429	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_10.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_11.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_12.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_13.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_14.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_15.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_16.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_17.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_18.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_19.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_2.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_20.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_21.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_22.txt	3	0.336011	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_23.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_24.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_25.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_26.txt	4	0.332703	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_27.txt	4	0.332703	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_28.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_29.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_3.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_30.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_4.txt	4	0.337429	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_5.txt	5	0.332703	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_6.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_7.txt	4	0.341210	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_8.txt	5	0.332231	0.000000	0.000000
B_NS-PS-Sorensen-1981wgt_init_9.txt	4	0.327032	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_1.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_10.txt	5	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_11.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_12.txt	4	0.722222	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_13.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_14.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_15.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_16.txt	4	0.722222	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_17.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_18.txt	5	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_19.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_2.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_20.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_21.txt	4	0.666667	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_22.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_23.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_24.txt	5	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_25.txt	5	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_26.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_27.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_28.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_29.txt	5	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_3.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_30.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_4.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_5.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_6.txt	5	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_7.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_8.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_coevo_9.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_1.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_10.txt	4	0.722222	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_11.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_12.txt	4	0.666667	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_13.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_14.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_15.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_16.txt	5	0.777778	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_17.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_18.txt	3	0.611111	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_19.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_2.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_20.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_21.txt	4	0.666667	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_22.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_23.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_24.txt	4	0.666667	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_25.txt	3	0.611111	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_26.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_27.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_28.txt	4	0.693878	0.000000	0.000000
B_SY-AP-IzzomtcCOLpen_final_control_29.txt	3	0.611111	0.000000	0.000000
